;ID;score
374;256195;0.6513142388345968
375;256196;0.1279398354191429
376;256197;0.571237658796491
377;256198;0.7214806439135101
378;256199;0.8803860255490582
379;256200;0.17935850975950327
380;256201;0.5939050336230092
381;256202;0.5410214857232271
382;256203;0.41738978183032804
383;256204;0.08949396352227346
384;256205;0.4518139675083965
385;256206;0.18686048739164937
386;256207;0.5453131783102863
387;256208;0.8885189229141313
388;256209;0.7781942100531682
389;256210;0.2841597632095219
390;256211;0.3337152196149515
391;256212;0.81176259317251
392;256213;0.6459036708954858
393;256214;0.5377135538659028
394;256215;0.4224817808689365
395;256216;0.09772926473221137
396;256217;0.6732989217989405
397;256218;0.07320859458755197
398;256219;0.12741094723834756
399;256220;0.24888493527798286
400;256221;0.5311752029133102
401;256222;0.8601653622304645
402;256223;0.19900319652076928
403;256224;0.7247495108042146
404;256225;0.5445760194074506
405;256226;0.7762825630715459
406;256227;0.18484674499507964
407;256228;0.21360637858142378
408;256229;0.8087734141353926
409;256230;0.38713306681739934
410;256231;0.2748159489155764
411;256232;0.36367990285038765
412;256233;0.1674512626102495
413;256234;0.5584538074502005
414;256235;0.5672992026867628
415;256236;0.15282800306880054
416;256237;0.6084800412052328
417;256238;0.14744513381120075
418;256239;0.7256857305684972
419;256240;0.44501522768337526
420;256241;0.8538861599278016
421;256242;0.8522306779985709
422;256243;0.5308428378015081
423;256244;0.6869651294045017
424;256245;0.11829657214598564
425;256246;0.8441619950432153
426;256247;0.786068440976223
427;256248;0.7448860577558364
428;256249;0.7103675550342329
429;256250;0.6948723943220922
430;256251;0.5931135613479268
431;256252;0.509551016735747
432;256253;0.30152022968789305
433;256254;0.5941570042730165
434;256255;0.5928284474779137
435;256256;0.23408341347990472
436;256257;0.25425893472251493
437;256258;0.8625505661481011
438;256259;0.12548008176480524
439;256260;0.7164701021903384
440;256261;0.6744365192236352
441;256262;0.2067971112707632
442;256263;0.2304728270899163
443;256264;0.7264035828031403
444;256265;0.6287928336397633
445;256266;0.8346686230901927
446;256267;0.7020275689963561
447;256268;0.7758793739897348
448;256269;0.7626227879178443
449;256270;0.6035144032305515
450;256271;0.1281035128241482
451;256272;0.549893950723824
452;256273;0.7422467326255445
453;256274;0.4311760017875569
454;256275;0.49079269358083705
455;256276;0.7793239686041041
456;256277;0.414817745155107
457;256278;0.70397353499258
458;256279;0.7419414519848312
459;256280;0.24587138681614498
460;256281;0.8113562738932109
461;256282;0.6938855771675232
462;256283;0.6582085569065397
463;256284;0.2897840123832253
464;256285;0.7389399485399848
465;256286;0.8716626583805281
466;256287;0.6100037732754608
467;256288;0.5674577717397529
468;256289;0.851455087656289
469;256290;0.3039068791911989
470;256291;0.6804435514276967
471;256292;0.558392536104342
472;256293;0.43827149641829216
473;256294;0.3451939854898715
474;256295;0.7423861329417832
475;256296;0.5566284627016759
476;256297;0.7056892143400315
477;256298;0.7217835015961198
478;256299;0.15144245713640586
479;256300;0.8636895150304008
480;256301;0.43169817358943563
481;256302;0.6071354933435534
482;256303;0.3128665657801874
483;256304;0.6171312738597278
484;256305;0.5529869059425593
485;256306;0.10950929385036924
486;256307;0.4724695827270545
487;256308;0.8420152333618004
488;256309;0.2122217760390497
489;256310;0.4352421891413622
490;256311;0.14987070792532872
491;256312;0.7596414656471835
492;256313;0.5572314105421601
493;256314;0.6718734150613478
494;256315;0.2350301393936551
495;256316;0.26940513967149016
496;256317;0.7313974077400962
497;256318;0.23954544938896852
498;256319;0.41060815999190126
499;256320;0.14181319815900004
500;256321;0.18438829771237344
501;256322;0.33194261751860743
502;256323;0.13438695195454572
503;256324;0.5989757186294417
504;256325;0.0764470104177207
505;256326;0.10648833699930035
506;256327;0.7015831552130045
507;256328;0.29875582804064577
508;256329;0.4806458210816415
509;256330;0.05849545640629748
510;256331;0.6646693958300499
511;256332;0.29092711026836954
512;256333;0.7307795125368513
513;256334;0.7863815395427731
514;256335;0.7015902820377983
515;256336;0.7264729833516489
516;256337;0.5684265103883388
517;256338;0.7597779926052702
518;256339;0.27525772377788676
519;256340;0.5041175816014297
520;256341;0.6212667679422005
521;256342;0.6616886178930492
522;256343;0.15388672681055604
523;256344;0.7591633502123726
524;256345;0.1548926455875727
525;256346;0.6475437163084307
526;256347;0.27743089091740475
527;256348;0.6062668008259436
528;256349;0.6833491622088796
529;256350;0.5746767545256288
530;256351;0.5825939896118298
531;256352;0.09099901795228373
532;256353;0.20544199300386617
533;256354;0.5580357058901155
534;256355;0.5946740600616962
535;256356;0.12312062979216748
536;256357;0.635259463093772
537;256358;0.6878019398751523
538;256359;0.12849924075910174
539;256360;0.19076487750455592
540;256361;0.17804423827286178
541;256362;0.8709068026977161
542;256363;0.6024415913957679
543;256364;0.2448292925670588
544;256365;0.1831790432654895
545;256366;0.19542967407486084
546;256367;0.5534344226901262
547;256368;0.14468483234901558
548;256369;0.7558315443129845
549;256370;0.17975733944329353
550;256371;0.8469251338547199
551;256372;0.707135084363946
552;256373;0.5096503414869935
553;256374;0.0729934607583566
554;256375;0.10309389985728441
555;256376;0.6972242464888512
556;256377;0.7643245407781099
557;256378;0.3882880113131846
558;256379;0.25353680466269124
559;256380;0.1908229651850983
560;256381;0.7149092139523845
561;256382;0.13625297592698013
562;256383;0.2876081646829534
563;256384;0.24373729644186204
564;256385;0.10068605335390343
565;256386;0.08422319557634118
566;256387;0.3296667564640109
567;256388;0.6178594396173869
568;256389;0.5702119123923068
569;256390;0.24029394212660052
570;256391;0.5102124321412795
571;256392;0.19329758584416265
572;256393;0.38895185656604647
573;256394;0.29190491097277504
574;256395;0.22760040236481308
575;256396;0.05784926454549699
576;256397;0.5097526377109893
577;256398;0.5744477389522347
578;256399;0.11635271469584556
579;256400;0.3119455098177289
580;256401;0.39776946105388833
581;256402;0.5177160640572193
582;256403;0.10824989665800812
583;256404;0.7938754211842304
584;256405;0.3021909420045014
585;256406;0.24917381117620563
586;256407;0.5345798016186792
587;256408;0.23203949170428576
588;256409;0.6882724320385611
589;256410;0.7712376747768219
590;256411;0.5275023198840189
591;256412;0.681880137819963
592;256413;0.7102738846164237
593;256414;0.3916933745560872
594;256415;0.34762060223488683
595;256416;0.44436829066163375
596;256417;0.19892856038406892
597;256418;0.8680786948544399
598;256419;0.7278689563180354
599;256420;0.19068928283120354
600;256421;0.3481897552549661
601;256422;0.8583949188638915
602;256423;0.7222718200221547
603;256424;0.6288553345801469
604;256425;0.07725302460522279
605;256426;0.5171748259797629
606;256427;0.5344912311557557
607;256428;0.81571527134445
608;256429;0.6945902796946993
609;256430;0.3411405729100334
610;256431;0.6671554045614784
611;256432;0.5503682972202327
612;256433;0.2670228727792899
613;256434;0.3892502599088827
614;256435;0.8397421996817351
615;256436;0.7309422453024268
616;256437;0.6955452702147886
617;256438;0.6825555840928265
618;256439;0.7344319761926882
619;256440;0.7471451282373411
620;256441;0.3288319627886414
621;256442;0.6108152363974306
622;256443;0.8508507696871999
623;256444;0.4626657616200485
624;256445;0.20405681608796672
625;256446;0.7978095681466308
626;256447;0.3846216874465363
627;256448;0.7058302059166965
628;256449;0.17784514680373742
629;256450;0.1797411162744105
630;256451;0.5375498080533222
631;256452;0.6430661674015258
632;256453;0.722606452450409
633;256454;0.7258061269626769
634;256455;0.7612316144207025
635;256456;0.5626644523021688
636;256457;0.6007836546886081
637;256458;0.8052622001944673
638;256459;0.292995818601722
639;256460;0.1183324321888824
640;256461;0.7530575218605159
641;256462;0.14292876989769157
642;256463;0.6921644563705144
643;256464;0.19282813308354838
644;256465;0.7410559673444905
645;256466;0.7969814510270025
646;256467;0.3229538880473937
647;256468;0.6010666940699615
648;256469;0.16749671296186486
649;256470;0.46741762058628583
650;256471;0.6335714875991443
651;256472;0.34845842351391954
652;256473;0.7335397705783134
653;256474;0.4407729775171166
654;256475;0.6233616926468264
655;256476;0.7173097569491854
656;256477;0.3272234378693645
657;256478;0.562127572780824
658;256479;0.6705180777080242
659;256480;0.698883297758658
660;256481;0.7405009679689297
661;256482;0.11914386110152929
662;256483;0.4348908782465873
663;256484;0.1754452387185302
664;256485;0.5697450208271341
665;256486;0.7134951783632796
666;256487;0.14915771753257967
667;256488;0.374722947068395
668;256489;0.09083350514838505
669;256490;0.6309995763996826
670;256491;0.5570573826016197
671;256492;0.6949187950387304
672;256493;0.6636610030832745
673;256494;0.25166721036063433
674;256495;0.47503439173764395
675;256496;0.3087997901221637
676;256497;0.5011237899395018
677;256498;0.2302870576523823
678;256499;0.1757547843656218
679;256500;0.7053747578821632
680;256501;0.19497014238502988
681;256502;0.6772811079208415
682;256503;0.2994108522535243
683;256504;0.6428987751940924
684;256505;0.8474677550056422
685;256506;0.2992586875289266
686;256507;0.619234872581794
687;256508;0.7914792603826617
688;256509;0.14564112195836804
689;256510;0.8260048272865437
690;256511;0.1618222692114625
691;256512;0.7501717377329749
692;256513;0.45362604979779975
693;256514;0.46018078652025424
694;256515;0.08548491219514362
695;256516;0.5315387817474685
696;256517;0.5646216358565351
697;256518;0.1043431774403315
698;256519;0.7964464497630072
699;256520;0.36698983342467034
700;256521;0.674199117489399
701;256522;0.10899286225548259
702;256523;0.7911484493924317
703;256524;0.7803829219561971
704;256525;0.3164458510206989
705;256526;0.7422000225086559
706;256527;0.2535682663258339
707;256528;0.2994447935338768
708;256529;0.8716092826999179
709;256530;0.5784332524620722
710;256531;0.7295268002745736
711;256532;0.34829878861784824
712;256533;0.5043598717332937
713;256534;0.7740013232078388
714;256535;0.8123450207712004
715;256536;0.7896716346991133
716;256537;0.6455369802222762
717;256538;0.7304654283206272
718;256539;0.7572080343796778
719;256540;0.5898753776092721
720;256541;0.6995289272655013
721;256542;0.7759860194849802
722;256543;0.8836836003125295
723;256544;0.26314183480075953
724;256545;0.40645976147123875
725;256546;0.6792037249405277
726;256547;0.6542146228958352
727;256548;0.5953205263113471
728;256549;0.15423727149575128
729;256550;0.6302206694064942
730;256551;0.2068127559989133
731;256552;0.08128577629538408
732;256553;0.19655062077756383
733;256554;0.22457229431168885
734;256555;0.2198714438668027
735;256556;0.1426111417686495
736;256557;0.7246890130958524
737;256558;0.4271323709591567
738;256559;0.7836250464640886
739;256560;0.4518246013767333
740;256561;0.4186766690848377
741;256562;0.3083302861024962
742;256563;0.7294382945048253
743;256564;0.721410841821922
744;256565;0.626100330675764
745;256566;0.1924772137708019
746;256567;0.6632790323968611
747;256568;0.20688616176625987
748;256569;0.10736235622262821
749;256570;0.774126590958229
750;256571;0.2691079285581538
751;256572;0.240592305825984
752;256573;0.6179949494943019
753;256574;0.6959432654041663
754;256575;0.3158987073070905
755;256576;0.5437407053651152
756;256577;0.476168260382036
757;256578;0.5500266257100326
758;256579;0.2779796724054985
759;256580;0.8768833512742178
760;256581;0.5692220870002958
761;256582;0.35346244339530514
762;256583;0.13123385545077834
763;256584;0.8477372096389836
764;256585;0.4530510536030329
765;256586;0.664776576204599
766;256587;0.6612593840927108
767;256588;0.12552614250105917
768;256589;0.33944400816510834
769;256590;0.7486670591592333
770;256591;0.5832539433203336
771;256592;0.7299570172912037
772;256593;0.518828288891025
773;256594;0.41199268907809306
774;256595;0.579238191914625
775;256596;0.11260066027361525
776;256597;0.85090236399174
777;256598;0.37113985520750953
778;256599;0.723570661215611
779;256600;0.09614771583937247
780;256601;0.39162437964434044
781;256602;0.16054784306732534
782;256603;0.7112158696385039
783;256604;0.6617484211939756
784;256605;0.4620399397228028
785;256606;0.24496637528474374
786;256607;0.6065482542867631
787;256608;0.41807879803234316
788;256609;0.49451898992929333
789;256610;0.097311624333193
790;256611;0.31451707675488333
791;256612;0.3194451031767391
792;256613;0.6076954814999045
793;256614;0.8115808641298077
794;256615;0.3296554560945119
795;256616;0.1811196222176503
796;256617;0.6402396464241304
797;256618;0.815362422108654
798;256619;0.09755357307112573
799;256620;0.4906848954802553
800;256621;0.6895217147473135
801;256622;0.09022795162256698
802;256623;0.05015395961506805
803;256624;0.09746064868348173
804;256625;0.0697062913270044
805;256626;0.42966024791701146
806;256627;0.3509081527746228
807;256628;0.6616304318653895
808;256629;0.8302127656335201
809;256630;0.11627693013505133
810;256631;0.6421019838408669
811;256632;0.30520171758656783
812;256633;0.5109252473954223
813;256634;0.6049256816432435
814;256635;0.6442363569366835
815;256636;0.722471057516341
816;256637;0.5457060364806001
817;256638;0.7723642364314689
818;256639;0.7126312435458882
819;256640;0.8565095952381119
820;256641;0.15392881883814272
821;256642;0.6283751083629778
822;256643;0.8741224029647823
823;256644;0.7884983010202351
824;256645;0.7390326291907162
825;256646;0.5552826388060735
826;256647;0.28113912143472325
827;256648;0.8167246420747886
828;256649;0.2506254196594946
829;256650;0.3713402170201306
830;256651;0.15979339988420452
831;256652;0.5058462600896707
832;256653;0.28416128735332574
833;256654;0.6112019143118541
834;256655;0.6332514707653438
835;256656;0.5378342643833454
836;256657;0.2979486257970524
837;256658;0.47002000910401875
838;256659;0.5762024114986142
839;256660;0.7133294235003859
840;256661;0.6290581681920072
841;256662;0.48954530941358515
842;256663;0.8350750546346697
843;256664;0.1422545999368193
844;256665;0.5663809866151802
845;256666;0.4399863175336492
846;256667;0.7841757412471136
847;256668;0.07854859581758712
848;256669;0.7367474420186714
849;256670;0.19488459205751554
850;256671;0.43374158747951874
851;256672;0.5097736648070602
852;256673;0.21205401374941268
853;256674;0.7775102859040326
854;256675;0.5877800326012379
855;256676;0.23251925834573975
856;256677;0.6526150799322523
857;256678;0.6892307305141333
858;256679;0.3792767635916356
859;256680;0.6907489540396893
860;256681;0.8219330894351775
861;256682;0.1339512758361018
862;256683;0.7838918543928982
863;256684;0.7201916107167389
864;256685;0.5793196565797168
865;256686;0.09367374773551826
866;256687;0.5443967518003445
867;256688;0.39445482035716867
868;256689;0.566690156032584
869;256690;0.41231858087284395
870;256691;0.08950144483351022
871;256692;0.37375368797482394
872;256693;0.15285626701079777
873;256694;0.3042442580493273
874;256695;0.10483615871194463
875;256696;0.8505840908988022
876;256697;0.6660219522130224
877;256698;0.7601181460983691
878;256699;0.5879950747925733
879;256700;0.598471465679165
880;256701;0.3245273353387647
881;256702;0.5463690317748575
882;256703;0.7927953749058229
883;256704;0.5778625841113214
884;256705;0.1935798396338722
885;256706;0.4705800935567392
886;256707;0.3027846277516715
887;256708;0.5211244916808194
888;256709;0.7023761642494027
889;256710;0.6330129117763436
890;256711;0.20259314528805214
891;256712;0.8762372787741108
892;256713;0.26235857912141
893;256714;0.13986888158439506
894;256715;0.21166553428795706
895;256716;0.2639553741253548
896;256717;0.38736731066021374
897;256718;0.5324863769200325
898;256719;0.6269187549995998
899;256720;0.510529773842475
900;256721;0.8203918576815736
901;256722;0.41591635237909663
902;256723;0.5676032605283132
903;256724;0.8341151257859479
904;256725;0.12108359919259822
905;256726;0.855579248841603
906;256727;0.6366435944348652
907;256728;0.6363341960764124
908;256729;0.07087845178300345
909;256730;0.0829503210779022
910;256731;0.17473575053834448
911;256732;0.8258516700019947
912;256733;0.1499819656871131
913;256734;0.2856819570549634
914;256735;0.7357732438880793
915;256736;0.2605378724560209
916;256737;0.7380502035948959
917;256738;0.7006643099458251
918;256739;0.08715585558294187
919;256740;0.6167880879839447
920;256741;0.10782529360449722
921;256742;0.35449101427491264
922;256743;0.36448537629481625
923;256744;0.3937035135341251
924;256745;0.5089512887006705
925;256746;0.5394475422237442
926;256747;0.17500488354962648
927;256748;0.5281075454654254
928;256749;0.6747873144767116
929;256750;0.48742960663965634
930;256751;0.838878862510181
931;256752;0.30278698486255856
932;256753;0.44174942161352815
933;256754;0.5657443416528752
934;256755;0.3219494553577389
935;256756;0.44200537264328715
936;256757;0.4790460392600754
937;256758;0.6166276594444987
938;256759;0.5614068932058436
939;256760;0.5740175768847917
940;256761;0.6224555064666251
941;256762;0.7045495135199574
942;256763;0.45811186554105554
943;256764;0.6777344761171957
944;256765;0.522435908831295
945;256766;0.17430555101898923
946;256767;0.5854927934011944
947;256768;0.6330431723637285
948;256769;0.653934656326052
949;256770;0.20632312358621707
950;256771;0.6745432795897353
951;256772;0.5746556691937119
952;256773;0.12878160020747373
953;256774;0.8660420234432905
954;256775;0.7487532632770698
955;256776;0.48296957098952187
956;256777;0.5323411104768363
957;256778;0.8666892292374463
958;256779;0.7378215582064314
959;256780;0.6624411681024557
960;256781;0.728353895313605
961;256782;0.15878883449432266
962;256783;0.6902115098475088
963;256784;0.5413927061299558
964;256785;0.5659491164775359
965;256786;0.47990341656234686
966;256787;0.43608160222780434
967;256788;0.8519632022507753
968;256789;0.753904014063027
969;256790;0.8550289984389796
970;256791;0.23395968750524299
971;256792;0.7021861126597151
972;256793;0.6121408542435552
973;256794;0.7274686554573344
974;256795;0.7735910442253626
975;256796;0.594660757354388
976;256797;0.6777069236338622
977;256798;0.7283887814780038
978;256799;0.6025796426082793
979;256800;0.5569394956391475
980;256801;0.39199381860466237
981;256802;0.10375804570077954
982;256803;0.817708759495764
983;256804;0.5929502884187446
984;256805;0.19916036149900573
985;256806;0.4333929787699187
986;256807;0.7336118268874052
987;256808;0.6974427456266565
988;256809;0.8284374293463291
989;256810;0.7666762115800522
990;256811;0.45498495239843495
991;256812;0.7894772344328349
992;256813;0.4469811583428291
993;256814;0.5670643247776426
994;256815;0.3194132700311786
995;256816;0.32483005237706175
996;256817;0.09001826204594131
997;256818;0.07364981803407272
998;256819;0.361660344303736
999;256820;0.7672467569449312
1000;256821;0.7832174347904666
1001;256822;0.5863496046490059
1002;256823;0.6710265201953143
